suite,task,official_group,scale,difficulty,category,version,mode,harness_backend,model,repeats,paired_success_repeats,usage_sources,success_rate,success_tokens_mean,success_prompt_tokens_mean,success_completion_tokens_mean,avoided_tokens_mean,total_tokens_mean,total_tokens_p50,total_tokens_p95,total_tokens_p99,recovery_wall_s_p50,recovery_wall_s_p95
swe,django__django-15695,django/django,short,,django/django,4.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254833,12.254833
swe,django__django-15695,django/django,short,,django/django,4.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.285548,12.285548
swe,django__django-15738,django/django,medium,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.608238,43.608238
swe,django__django-15738,django/django,medium,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.310321,12.310321
swe,django__django-15738,django/django,medium,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.629429,12.629429
swe,django__django-15781,django/django,short,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.618712,46.618712
swe,django__django-15781,django/django,short,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.512781,13.512781
swe,django__django-15781,django/django,short,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.533551,13.533551
swe,django__django-15789,django/django,short,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.434139,40.434139
swe,django__django-15789,django/django,short,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.303514,12.303514
swe,django__django-15789,django/django,short,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.001256,12.001256
swe,django__django-15790,django/django,short,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.620556,38.620556
swe,django__django-15790,django/django,short,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.269594,12.269594
swe,django__django-15790,django/django,short,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.167532,12.167532
swe,django__django-15814,django/django,medium,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.115614,43.115614
swe,django__django-15814,django/django,medium,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.866101,11.866101
swe,django__django-15814,django/django,medium,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.179211,12.179211
swe,django__django-15819,django/django,short,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.159593,39.159593
swe,django__django-15819,django/django,short,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.364961,12.364961
swe,django__django-15819,django/django,short,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.067908,12.067908
swe,django__django-15851,django/django,short,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.507074,40.507074
swe,django__django-15851,django/django,short,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.046564,12.046564
swe,django__django-15851,django/django,short,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.866009,11.866009
swe,django__django-15902,django/django,short,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.492828,56.492828
swe,django__django-15902,django/django,short,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.032489,15.032489
swe,django__django-15902,django/django,short,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.887713,14.887713
swe,django__django-15996,django/django,short,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.943973,43.943973
swe,django__django-15996,django/django,short,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.951898,11.951898
swe,django__django-15996,django/django,short,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.499778,12.499778
swe,django__django-16041,django/django,medium,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.00642,39.00642
swe,django__django-16041,django/django,medium,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.245318,12.245318
swe,django__django-16041,django/django,medium,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.351001,12.351001
swe,django__django-16046,django/django,short,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.875912,41.875912
swe,django__django-16046,django/django,short,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36333,12.36333
swe,django__django-16046,django/django,short,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.174845,12.174845
swe,django__django-16139,django/django,short,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.224147,39.224147
swe,django__django-16139,django/django,short,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77415,12.77415
swe,django__django-16139,django/django,short,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.683148,12.683148
swe,django__django-16229,django/django,short,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.761961,41.761961
swe,django__django-16229,django/django,short,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.959458,11.959458
swe,django__django-16229,django/django,short,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.521933,12.521933
swe,django__django-16255,django/django,medium,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.915527,38.915527
swe,django__django-16255,django/django,medium,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.356451,12.356451
swe,django__django-16255,django/django,medium,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.583751,12.583751
swe,django__django-16379,django/django,short,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74047,40.74047
swe,django__django-16379,django/django,short,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.103715,12.103715
swe,django__django-16379,django/django,short,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.465037,12.465037
swe,django__django-16400,django/django,medium,,django/django,4.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.07019,44.07019
swe,django__django-16400,django/django,medium,,django/django,4.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.785973,12.785973
swe,django__django-16400,django/django,medium,,django/django,4.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.484828,12.484828
swe,django__django-16408,django/django,short,,django/django,5.0,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.311928,51.311928
swe,django__django-16408,django/django,short,,django/django,5.0,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.306867,12.306867
swe,django__django-16408,django/django,short,,django/django,5.0,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.280383,12.280383
swe,django__django-16527,django/django,short,,django/django,5.0,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.248955,44.248955
swe,django__django-16527,django/django,short,,django/django,5.0,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.336849,13.336849
swe,matplotlib__matplotlib-18869,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.3,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.557981,65.557981
swe,matplotlib__matplotlib-18869,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.3,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.876678,13.876678
swe,matplotlib__matplotlib-18869,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.3,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999734,13.999734
swe,matplotlib__matplotlib-22711,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.895295,112.895295
swe,matplotlib__matplotlib-22711,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.172751,14.172751
swe,matplotlib__matplotlib-22711,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.310709,14.310709
swe,matplotlib__matplotlib-22835,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.234759,112.234759
swe,matplotlib__matplotlib-22835,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.075308,14.075308
swe,matplotlib__matplotlib-22835,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.998172,13.998172
swe,matplotlib__matplotlib-23299,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.42385,109.42385
swe,matplotlib__matplotlib-23299,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.764472,13.764472
swe,matplotlib__matplotlib-23299,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.020514,14.020514
swe,matplotlib__matplotlib-23314,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.273599,118.273599
swe,matplotlib__matplotlib-23314,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.066511,14.066511
swe,matplotlib__matplotlib-23314,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.830708,13.830708
swe,matplotlib__matplotlib-23476,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.168798,113.168798
swe,matplotlib__matplotlib-23476,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.078301,14.078301
swe,matplotlib__matplotlib-23476,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.109772,14.109772
swe,matplotlib__matplotlib-23562,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.880354,107.880354
swe,matplotlib__matplotlib-23562,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.076944,14.076944
swe,matplotlib__matplotlib-23562,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.156173,14.156173
swe,matplotlib__matplotlib-23563,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.869841,113.869841
swe,matplotlib__matplotlib-23563,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.046023,14.046023
swe,matplotlib__matplotlib-23563,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.719536,13.719536
swe,matplotlib__matplotlib-23913,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.890507,119.890507
swe,matplotlib__matplotlib-23913,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.988244,16.988244
swe,matplotlib__matplotlib-23913,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.689467,16.689467
swe,matplotlib__matplotlib-23964,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.649956,125.649956
swe,matplotlib__matplotlib-23964,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.587835,15.587835
swe,matplotlib__matplotlib-23964,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.906099,15.906099
swe,matplotlib__matplotlib-23987,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.94286,124.94286
swe,matplotlib__matplotlib-23987,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.062604,15.062604
swe,matplotlib__matplotlib-23987,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.921481,14.921481
swe,matplotlib__matplotlib-24149,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.867135,112.867135
swe,matplotlib__matplotlib-24149,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.761808,14.761808
swe,matplotlib__matplotlib-24149,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.005316,15.005316
swe,matplotlib__matplotlib-24265,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.350107,116.350107
swe,matplotlib__matplotlib-24265,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.456815,13.456815
swe,matplotlib__matplotlib-24265,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.804902,13.804902
swe,matplotlib__matplotlib-24334,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.682878,122.682878
swe,matplotlib__matplotlib-24334,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.770389,14.770389
swe,matplotlib__matplotlib-24334,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.422473,14.422473
swe,matplotlib__matplotlib-24970,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.136259,112.136259
swe,matplotlib__matplotlib-24970,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.036386,14.036386
swe,matplotlib__matplotlib-24970,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.594423,13.594423
swe,matplotlib__matplotlib-25079,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.822975,125.822975
swe,matplotlib__matplotlib-25079,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.028708,14.028708
swe,matplotlib__matplotlib-25079,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.599936,13.599936
swe,matplotlib__matplotlib-25311,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.578682,122.578682
swe,matplotlib__matplotlib-25311,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.329373,16.329373
swe,matplotlib__matplotlib-25311,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.291114,16.291114
swe,matplotlib__matplotlib-25332,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.256449,120.256449
swe,matplotlib__matplotlib-25332,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.303604,16.303604
swe,matplotlib__matplotlib-25332,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.321666,16.321666
swe,matplotlib__matplotlib-25433,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.881484,118.881484
swe,matplotlib__matplotlib-25433,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.571612,15.571612
swe,matplotlib__matplotlib-25433,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.491373,15.491373
swe,matplotlib__matplotlib-25442,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.255429,118.255429
swe,matplotlib__matplotlib-25442,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.22315,15.22315
swe,matplotlib__matplotlib-25442,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.208935,15.208935
swe,matplotlib__matplotlib-25498,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.361627,120.361627
swe,matplotlib__matplotlib-25498,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.073949,15.073949
swe,matplotlib__matplotlib-25498,matplotlib/matplotlib,short,,matplotlib/matplotlib,3.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.212111,15.212111
swe,matplotlib__matplotlib-26011,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.188111,119.188111
swe,matplotlib__matplotlib-26011,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.516073,14.516073
swe,matplotlib__matplotlib-26011,matplotlib/matplotlib,medium,,matplotlib/matplotlib,3.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.553799,14.553799
swe,matplotlib__matplotlib-26020,matplotlib/matplotlib,long,,matplotlib/matplotlib,3.7,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.796661,116.796661
swe,matplotlib__matplotlib-26020,matplotlib/matplotlib,long,,matplotlib/matplotlib,3.7,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.892751,13.892751
swe,matplotlib__matplotlib-26020,matplotlib/matplotlib,long,,matplotlib/matplotlib,3.7,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.74582,13.74582
swe,mwaskom__seaborn-2848,mwaskom/seaborn,short,,mwaskom/seaborn,0.12,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.294901,46.294901
swe,mwaskom__seaborn-2848,mwaskom/seaborn,short,,mwaskom/seaborn,0.12,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699681,9.699681
swe,mwaskom__seaborn-2848,mwaskom/seaborn,short,,mwaskom/seaborn,0.12,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78548,9.78548
